Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,Path
1,com.apython.python.pythonhost.views.sdl,SDLInputConnection,1,0,8,6,54,15,0,0,0.25,1,1,APython/app-src-main-java-com-apython-python-pythonhost-views-sdl-SDLInputConnection
2,com.apython.python.pythonhost.views.sdl,SDLInputConnection,1,0,5,4,39,9,0,0,0.4,0,0,APython/app-src-main-java-com-apython-python-pythonhost-views-sdl-SDLInputConnection
3,com.apython.python.pythonhost.views.sdl,SDLInputConnection,1,0,5,4,39,9,0,0,0.4,0,0,APython/app-src-main-java-com-apython-python-pythonhost-views-sdl-SDLInputConnection
4,com.apython.python.pythonhost.views.sdl,SDLInputConnection,1,0,5,4,39,9,0,0,0.4,0,0,APython/app-src-main-java-com-apython-python-pythonhost-views-sdl-SDLInputConnection
5,com.apython.python.pythonhost.views.sdl,SDLInputConnection,1,0,5,5,39,9,0,0,0.4,0,0,APython/app-src-main-java-com-apython-python-pythonhost-views-sdl-SDLInputConnection
6,com.apython.python.pythonhost.views.sdl,SDLInputConnection,1,0,5,5,39,9,0,0,0.4,0,0,APython/app-src-main-java-com-apython-python-pythonhost-views-sdl-SDLInputConnection
7,com.apython.python.pythonhost.views.sdl,SDLInputConnection,1,0,5,5,39,9,0,0,0.4,0,0,APython/app-src-main-java-com-apython-python-pythonhost-views-sdl-SDLInputConnection
1,rang.afterflight.fragments,DateDialogFragment,2,0,5,5,33,6,0,0,0.6,1,1,AfterFlight/AfterFlight-app-src-main-java-rang-afterflight-fragments-DateDialogFragment
2,rang.afterflight.fragments,DateDialogFragment,2,0,5,5,33,6,0,0,0.6,1,1,AfterFlight/AfterFlight-app-src-main-java-rang-afterflight-fragments-DateDialogFragment
3,rang.afterflight.fragments,DateDialogFragment,2,0,5,5,33,6,0,0,0.6,1,1,AfterFlight/AfterFlight-app-src-main-java-rang-afterflight-fragments-DateDialogFragment
4,rang.afterflight.fragments,DateDialogFragment,2,0,5,5,33,6,0,0,0.6,1,1,AfterFlight/AfterFlight-app-src-main-java-rang-afterflight-fragments-DateDialogFragment
5,rang.afterflight.fragments,DateDialogFragment,2,0,5,5,33,6,0,0,0.6,1,1,AfterFlight/AfterFlight-app-src-main-java-rang-afterflight-fragments-DateDialogFragment
1,io.github.phora.androtsh,DBHelper,15,10,17,16,174,30,0,0,0.2352941176470588,1,1,AndroTSH/app-src-main-java-io-github-phora-androtsh-DBHelper
2,io.github.phora.androtsh,DBHelper,15,10,17,16,174,30,0,0,0.2352941176470588,1,1,AndroTSH/app-src-main-java-io-github-phora-androtsh-DBHelper
3,io.github.phora.androtsh,DBHelper,15,10,17,16,174,30,0,0,0.2352941176470588,1,1,AndroTSH/app-src-main-java-io-github-phora-androtsh-DBHelper
4,io.github.phora.androtsh,DBHelper,15,10,17,16,174,30,0,0,0.2352941176470588,1,1,AndroTSH/app-src-main-java-io-github-phora-androtsh-DBHelper
5,io.github.phora.androtsh,DBHelper,15,10,17,16,168,29,0,0,0.2352941176470588,1,1,AndroTSH/app-src-main-java-io-github-phora-androtsh-DBHelper
1,com.marcoabreu.att.listener,Calls,1,0,6,4,74,12,0,0,0.3333333333333333,1,1,Android-Terminal-Test/hostapplication-res-scripts-device-Phone-Calls
2,com.marcoabreu.att.listener,Calls,1,0,6,4,74,12,0,0,0.3333333333333333,1,1,Android-Terminal-Test/hostapplication-res-scripts-device-Phone-Calls
3,com.marcoabreu.att.listener,Calls,0,0,1,1,11,1,0,0,-1.0,0,0,Android-Terminal-Test/hostapplication-res-scripts-device-Phone-Calls
4,com.marcoabreu.att.aaascripts,Calls,0,0,1,1,11,1,0,0,-1.0,0,0,Android-Terminal-Test/hostapplication-res-scripts-device-Phone-Calls
5,com.marcoabreu.att.aaascripts,Calls,1,0,6,4,68,10,0,0,0.6666666666666666,0,0,Android-Terminal-Test/hostapplication-res-scripts-device-Phone-Calls
6,com.marcoabreu.att.aaascripts,Calls,0,0,1,1,8,1,0,0,-1.0,0,0,Android-Terminal-Test/hostapplication-res-scripts-device-Phone-Calls
1,com.nostra13.universalimageloader.core.decode,ContentImageDecoder,8,2,23,5,265,53,0,0,0.3043478260869565,1,1,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
1,com.nostra13.universalimageloader.core.decode,Log8,0,0,1,1,9,2,0,0,-1.0,0,0,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
10,com.nostra13.universalimageloader.core.decode,ContentImageDecoder,7,2,20,5,222,45,0,0,0.25,1,1,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
10,com.nostra13.universalimageloader.core.decode,Log8,0,0,1,1,9,2,0,0,-1.0,0,0,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
11,com.nostra13.universalimageloader.core.decode,ContentImageDecoder,7,2,20,5,222,45,0,0,0.25,1,1,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
11,com.nostra13.universalimageloader.core.decode,Log8,0,0,1,1,9,2,0,0,-1.0,0,0,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
12,com.nostra13.universalimageloader.core.decode,ContentImageDecoder,6,2,18,4,193,40,0,0,0.2222222222222222,1,1,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
12,com.nostra13.universalimageloader.core.decode,Log8,0,0,1,1,9,2,0,0,-1.0,0,0,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
13,com.nostra13.universalimageloader.core.decode,ContentImageDecoder,6,2,17,4,187,38,0,0,0.2352941176470588,1,1,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
13,com.nostra13.universalimageloader.core.decode,Log8,0,0,1,1,9,2,0,0,-1.0,0,0,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
14,com.nostra13.universalimageloader.core.decode,ContentImageDecoder,4,1,17,4,179,37,0,0,0.2352941176470588,1,1,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
14,com.nostra13.universalimageloader.core.decode,Log8,0,0,1,1,9,2,0,0,-1.0,0,0,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
15,com.nostra13.universalimageloader.core.decode,ContentImageDecoder,4,1,17,4,176,37,0,0,0.2352941176470588,1,1,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
15,com.nostra13.universalimageloader.core.decode,Log8,0,0,1,1,9,2,0,0,-1.0,0,0,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
16,com.nostra13.universalimageloader.core.decode,ContentImageDecoder,1,0,12,3,112,22,0,0,0.16666666666666666,0,0,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
2,com.nostra13.universalimageloader.core.decode,ContentImageDecoder,8,2,23,5,265,53,0,0,0.3043478260869565,1,1,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
2,com.nostra13.universalimageloader.core.decode,Log8,0,0,1,1,9,2,0,0,-1.0,0,0,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
3,com.nostra13.universalimageloader.core.decode,ContentImageDecoder,8,2,24,6,296,59,0,0,0.2916666666666667,1,1,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
3,com.nostra13.universalimageloader.core.decode,Log8,0,0,1,1,9,2,0,0,-1.0,0,0,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
4,com.nostra13.universalimageloader.core.decode,ContentImageDecoder,8,2,24,6,296,59,0,0,0.2916666666666667,1,1,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
4,com.nostra13.universalimageloader.core.decode,Log8,0,0,1,1,9,2,0,0,-1.0,0,0,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
5,com.nostra13.universalimageloader.core.decode,ContentImageDecoder,8,2,23,5,265,53,0,0,0.3043478260869565,1,1,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
5,com.nostra13.universalimageloader.core.decode,Log8,0,0,1,1,9,2,0,0,-1.0,0,0,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
6,com.nostra13.universalimageloader.core.decode,ContentImageDecoder,8,2,23,5,265,53,0,0,0.3043478260869565,1,1,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
6,com.nostra13.universalimageloader.core.decode,Log8,0,0,1,1,9,2,0,0,-1.0,0,0,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
7,com.nostra13.universalimageloader.core.decode,ContentImageDecoder,7,2,22,5,253,49,0,0,0.3181818181818182,1,1,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
7,com.nostra13.universalimageloader.core.decode,Log8,0,0,1,1,9,2,0,0,-1.0,0,0,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
8,com.nostra13.universalimageloader.core.decode,ContentImageDecoder,7,2,21,5,238,47,0,0,0.2857142857142857,1,1,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
8,com.nostra13.universalimageloader.core.decode,Log8,0,0,1,1,9,2,0,0,-1.0,0,0,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
9,com.nostra13.universalimageloader.core.decode,ContentImageDecoder,7,2,21,5,238,47,0,0,0.2857142857142857,1,1,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
9,com.nostra13.universalimageloader.core.decode,Log8,0,0,1,1,9,2,0,0,-1.0,0,0,Android-Universal-Image-Loader/library-src-com-nostra13-universalimageloader-core-decode-ContentImageDecoder
1,com.tpb.mdtext,ClickableMovementMethod,1,0,4,2,45,9,0,0,0.75,1,1,AndroidProjectsClient/markdowntextview-src-main-java-com-tpb-mdtext-ClickableMovementMethod
2,com.tpb.mdtext,ClickableMovementMethod,1,0,4,2,45,9,0,0,0.75,1,1,AndroidProjectsClient/markdowntextview-src-main-java-com-tpb-mdtext-ClickableMovementMethod
3,com.tpb.mdtext,ClickableMovementMethod,1,0,4,2,48,10,0,0,0.75,1,1,AndroidProjectsClient/markdowntextview-src-main-java-com-tpb-mdtext-ClickableMovementMethod
4,com.tpb.mdtext,ClickableMovementMethod,1,0,4,2,48,10,0,0,0.75,1,1,AndroidProjectsClient/markdowntextview-src-main-java-com-tpb-mdtext-ClickableMovementMethod
5,com.tpb.mdtext,ClickableMovementMethod,0,0,2,1,41,7,0,0,-1.0,0,0,AndroidProjectsClient/markdowntextview-src-main-java-com-tpb-mdtext-ClickableMovementMethod
1,uk.org.openseizuredetector,OsdUtil,14,0,29,28,351,60,0,0,0.10344827586206896,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
10,uk.org.openseizuredetector,OsdUtil,9,0,21,20,252,39,0,0,0.14285714285714285,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
11,uk.org.openseizuredetector,OsdUtil,9,0,21,20,247,38,0,0,0.14285714285714285,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
12,uk.org.openseizuredetector,OsdUtil,9,0,21,20,244,37,0,0,0.14285714285714285,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
13,uk.org.openseizuredetector,OsdUtil,9,0,18,18,223,32,0,0,0.1111111111111111,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
14,uk.org.openseizuredetector,OsdUtil,3,0,16,16,203,27,0,0,0.125,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
15,uk.org.openseizuredetector,OsdUtil,3,0,13,13,160,20,0,0,0.15384615384615385,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
16,uk.org.openseizuredetector,OsdUtil,2,0,11,11,147,18,0,0,0.18181818181818185,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
17,uk.org.openseizuredetector,OsdUtil,2,0,11,11,147,18,0,0,0.18181818181818185,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
18,uk.org.openseizuredetector,OsdUtil,2,0,9,9,110,16,0,0,0.2222222222222222,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
19,uk.org.openseizuredetector,OsdUtil,2,0,8,8,103,15,0,0,0.25,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
2,uk.org.openseizuredetector,OsdUtil,14,0,27,26,336,57,0,0,0.1111111111111111,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
20,uk.org.openseizuredetector,OsdUtil,2,0,6,6,67,9,0,0,0.0,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
3,uk.org.openseizuredetector,OsdUtil,14,0,27,26,336,57,0,0,0.1111111111111111,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
4,uk.org.openseizuredetector,OsdUtil,14,0,26,25,328,56,0,0,0.1153846153846154,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
5,uk.org.openseizuredetector,OsdUtil,12,0,24,23,300,49,0,0,0.125,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
6,uk.org.openseizuredetector,OsdUtil,11,0,24,23,295,49,0,0,0.125,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
7,uk.org.openseizuredetector,OsdUtil,11,0,24,23,290,48,0,0,0.125,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
8,uk.org.openseizuredetector,OsdUtil,11,0,24,23,290,48,0,0,0.125,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
9,uk.org.openseizuredetector,OsdUtil,9,0,21,20,259,40,0,0,0.14285714285714285,0,0,Android_Pebble_SD/app-src-main-java-uk-org-openseizuredetector-OsdUtil
1,org.bienvenidoainternet.app,ThreadListAdapter,6,1,7,6,248,55,0,0,0.0,1,1,BaiApp/app-src-main-java-org-bienvenidoainternet-app-ThreadListAdapter
2,org.bienvenidoainternet.app,ThreadListAdapter,6,1,7,6,248,55,0,0,0.0,1,1,BaiApp/app-src-main-java-org-bienvenidoainternet-app-ThreadListAdapter
3,org.bienvenidoainternet.app,ThreadListAdapter,6,1,7,6,245,55,0,0,0.0,1,1,BaiApp/app-src-main-java-org-bienvenidoainternet-app-ThreadListAdapter
4,org.bienvenidoainternet.app,ThreadListAdapter,6,1,7,6,245,55,0,0,0.0,1,1,BaiApp/app-src-main-java-org-bienvenidoainternet-app-ThreadListAdapter
1,bob.clock,BobClockD3,2,0,9,4,180,18,0,0,0.5555555555555556,1,1,BobClockD3/src-bob-clock-BobClockD3
2,bob.clock,BobClockD3,2,0,9,4,176,18,0,0,0.5555555555555556,1,1,BobClockD3/src-bob-clock-BobClockD3
3,bob.clock,BobClockD3,0,0,9,4,166,19,0,0,-1.0,1,1,BobClockD3/src-bob-clock-BobClockD3
4,bob.clock,BobClockD3,0,0,9,4,163,18,0,0,-1.0,1,1,BobClockD3/src-bob-clock-BobClockD3
5,bob.clock,BobClockD3,0,0,8,4,108,10,0,0,-1.0,1,1,BobClockD3/src-bob-clock-BobClockD3
6,bob.clock,BobClockD3,0,0,8,4,112,11,0,0,-1.0,1,1,BobClockD3/src-bob-clock-BobClockD3
1,com.ame.bus3.common,Utilities,0,0,5,5,62,8,0,0,-1.0,1,1,Buildstation-3/core-src-com-ame-bus3-common-Utilities
2,com.ame.bus3.common,Utilities,0,0,5,5,65,9,0,0,-1.0,1,1,Buildstation-3/core-src-com-ame-bus3-common-Utilities
3,com.ame.bus3.common,Utilities,0,0,5,5,65,9,0,0,-1.0,1,1,Buildstation-3/core-src-com-ame-bus3-common-Utilities
4,com.ame.bus3.common,Utilities,0,0,5,5,65,9,0,0,-1.0,1,1,Buildstation-3/core-src-com-ame-bus3-common-Utilities
1,Map,MapGUI,25,11,34,21,725,182,0,0,0.2647058823529412,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
1,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
10,Map,MapGUI,25,11,33,20,705,181,0,0,0.30303030303030304,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
10,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
11,Map,MapGUI,24,10,32,19,715,178,0,0,0.28125,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
11,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
12,Map,MapGUI,25,11,33,20,668,181,0,0,0.30303030303030304,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
12,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
13,Map,MapGUI,25,11,33,20,664,181,0,0,0.30303030303030304,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
13,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
14,Map,MapGUI,25,11,32,19,662,180,0,0,0.28125,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
14,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
15,Map,MapGUI,24,10,32,19,688,178,0,0,0.28125,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
15,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
16,Map,MapGUI,25,11,32,19,658,180,0,0,0.28125,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
16,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
17,Map,MapGUI,25,11,32,19,658,180,0,0,0.28125,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
17,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
18,Map,MapGUI,24,10,32,19,684,178,0,0,0.28125,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
18,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
19,Map,MapGUI,24,10,31,17,686,179,0,0,0.25806451612903225,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
19,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
2,Map,MapGUI,25,11,34,21,725,182,0,0,0.2647058823529412,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
2,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
20,Map,MapGUI,24,10,32,19,684,178,0,0,0.28125,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
20,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
21,Map,MapGUI,24,10,31,18,679,177,0,0,0.2903225806451613,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
21,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
22,Map,MapGUI,24,10,31,17,686,179,0,0,0.25806451612903225,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
22,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
23,Map,MapGUI,24,10,31,17,686,179,0,0,0.25806451612903225,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
23,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
24,Map,MapGUI,24,10,31,17,686,179,0,0,0.25806451612903225,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
24,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
25,Map,MapGUI,24,10,31,17,648,161,0,0,0.2903225806451613,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
25,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
26,Map,MapGUI,24,10,31,17,648,161,0,0,0.2903225806451613,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
26,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
27,Map,MapGUI,24,10,31,17,648,161,0,0,0.2903225806451613,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
27,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
28,Map,MapGUI,24,10,31,17,622,161,0,0,0.2903225806451613,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
28,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
29,Map,MapGUI,24,10,31,17,622,161,0,0,0.2903225806451613,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
29,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
3,Map,MapGUI,25,11,34,21,722,182,0,0,0.2647058823529412,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
3,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
30,Map,MapGUI,24,10,30,16,594,160,0,0,0.26666666666666666,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
30,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
4,Map,MapGUI,25,11,34,21,722,182,0,0,0.2647058823529412,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
4,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
5,Map,MapGUI,25,11,34,21,709,182,0,0,0.2647058823529412,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
5,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
6,Map,MapGUI,25,11,34,21,708,182,0,0,0.2647058823529412,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
6,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
7,Map,MapGUI,25,11,34,21,708,182,0,0,0.2647058823529412,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
7,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
8,Map,MapGUI,25,11,34,21,707,182,0,0,0.2647058823529412,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
8,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
9,Map,MapGUI,25,11,34,21,670,182,0,0,0.2647058823529412,1,2,CSCI201Final/FinalProject-src-Map-MapGUI
9,Map,MapPolyLine,0,0,3,2,24,5,0,0,-1.0,1,0,CSCI201Final/FinalProject-src-Map-MapGUI
1,org.nestnz.app.util,NavigationTools,0,0,3,3,43,3,0,0,-1.0,1,1,Capstone2016/ProjectNest-App-src-main-java-org-nestnz-app-util-NavigationTools
2,org.nestnz.app.util,NavigationTools,0,0,3,3,43,3,0,0,-1.0,1,1,Capstone2016/ProjectNest-App-src-main-java-org-nestnz-app-util-NavigationTools
3,org.nestnz.app.util,NavigationTools,0,0,3,3,43,3,0,0,-1.0,1,1,Capstone2016/ProjectNest-App-src-main-java-org-nestnz-app-util-NavigationTools
4,org.nestnz.app.util,NavigationTools,0,0,3,3,43,3,0,0,-1.0,1,1,Capstone2016/ProjectNest-App-src-main-java-org-nestnz-app-util-NavigationTools
5,org.nestnz.app.util,NavigationTools,0,0,3,3,43,3,0,0,-1.0,1,1,Capstone2016/ProjectNest-App-src-main-java-org-nestnz-app-util-NavigationTools
1,com.chopping.utils,DeviceUtils,4,4,17,15,292,37,0,0,0.8235294117647058,1,1,Chopping/src-main-java-com-chopping-utils-DeviceUtils
1,com.chopping.utils,ScreenSize,2,2,1,1,11,1,0,0,0.0,0,0,Chopping/src-main-java-com-chopping-utils-DeviceUtils
10,com.chopping.utils,DeviceUtils,4,4,10,8,175,22,0,0,0.7,1,1,Chopping/src-main-java-com-chopping-utils-DeviceUtils
10,com.chopping.utils,ScreenSize,2,2,1,1,11,1,0,0,0.0,0,0,Chopping/src-main-java-com-chopping-utils-DeviceUtils
11,com.chopping.utils,DeviceUtils,4,4,10,8,175,22,0,0,0.7,1,1,Chopping/src-main-java-com-chopping-utils-DeviceUtils
11,com.chopping.utils,ScreenSize,2,2,1,1,11,1,0,0,0.0,0,0,Chopping/src-main-java-com-chopping-utils-DeviceUtils
12,com.chopping.utils,DeviceUtils,2,2,9,8,172,21,0,0,0.7777777777777778,1,1,Chopping/src-main-java-com-chopping-utils-DeviceUtils
12,com.chopping.utils,ScreenSize,2,2,1,1,11,1,0,0,0.0,0,0,Chopping/src-main-java-com-chopping-utils-DeviceUtils
13,com.chopping.utils,DeviceUtils,2,2,8,7,150,20,0,0,0.75,1,1,Chopping/src-main-java-com-chopping-utils-DeviceUtils
13,com.chopping.utils,ScreenSize,2,2,1,1,11,1,0,0,0.0,0,0,Chopping/src-main-java-com-chopping-utils-DeviceUtils
14,com.chopping.utils,DeviceUtils,2,2,8,7,150,20,0,0,0.75,1,1,Chopping/src-main-java-com-chopping-utils-DeviceUtils
14,com.chopping.utils,ScreenSize,2,2,1,1,11,1,0,0,0.0,0,0,Chopping/src-main-java-com-chopping-utils-DeviceUtils
15,com.chopping.utils,DeviceUtils,2,2,4,4,63,11,0,0,0.75,1,1,Chopping/src-main-java-com-chopping-utils-DeviceUtils
15,com.chopping.utils,ScreenSize,2,2,1,1,11,1,0,0,0.0,0,0,Chopping/src-main-java-com-chopping-utils-DeviceUtils
2,com.chopping.utils,DeviceUtils,4,4,16,14,284,36,0,0,0.8125,1,1,Chopping/src-main-java-com-chopping-utils-DeviceUtils
2,com.chopping.utils,ScreenSize,2,2,1,1,11,1,0,0,0.0,0,0,Chopping/src-main-java-com-chopping-utils-DeviceUtils
3,com.chopping.utils,DeviceUtils,4,4,14,12,260,34,0,0,0.7857142857142857,1,1,Chopping/src-main-java-com-chopping-utils-DeviceUtils
3,com.chopping.utils,ScreenSize,2,2,1,1,11,1,0,0,0.0,0,0,Chopping/src-main-java-com-chopping-utils-DeviceUtils
